_id,project,measures[0].metric,measures[1].metric,measures[2].metric,measures[3].metric,measures[4].metric,measures[5].metric,measures[6].metric,measures[7].metric,measures[8].metric,measures[9].metric,measures[10].metric,measures[11].metric,measures[12].metric,measures[13].metric,measures[14].metric,measures[15].metric,measures[16].metric,measures[17].metric,measures[18].metric,measures[19].metric,measures[20].metric,measures[21].metric,measures[22].metric,measures[23].metric,measures[24].metric,measures[25].metric,measures[26].metric,measures[27].metric,measures[28].metric,measures[29].metric,measures[30].metric,measures[31].metric,measures[32].metric,measures[33].metric,measures[34].metric,measures[35].metric,measures[36].metric,measures[37].metric,measures[38].metric,measures[39].metric,measures[40].metric,measures[41].metric,measures[42].metric,measures[43].metric,measures[44].metric,measures[45].metric,measures[46].metric,measures[47].metric,measures[48].metric,measures[49].metric,measures[50].metric,measures[51].metric,measures[52].metric,measures[0].value,measures[1].value,measures[2].value,measures[3].value,measures[4].value,measures[5].value,measures[6].value,measures[7].value,measures[8].value,measures[9].value,measures[10].value,measures[11].value,measures[12].value,measures[13].value,measures[14].value,measures[15].value,measures[16].value,measures[17].value,measures[18].value,measures[19].value,measures[20].value,measures[21].value,measures[22].value,measures[23].value,measures[24].value,measures[25].value,measures[26].value,measures[27].value,measures[28].value,measures[29].value,measures[30].value,measures[31].value,measures[32].value,measures[33].value,measures[34].value,measures[35].value,measures[36].value,measures[37].value,measures[38].value,measures[39].value,measures[40].value,measures[41].value,measures[42].value,measures[43].value,measures[44].value,measures[45].value,measures[46].value,measures[47].value,measures[48].value,measures[49].value,measures[50].value,measures[51].value,measures[52].value,measures[1].bestValue,measures[2].bestValue,measures[3].bestValue,measures[4].bestValue,measures[6].bestValue,measures[7].bestValue,measures[10].bestValue,measures[11].bestValue,measures[12].bestValue,measures[14].bestValue,measures[16].bestValue,measures[17].bestValue,measures[21].bestValue,measures[22].bestValue,measures[23].bestValue,measures[24].bestValue,measures[25].bestValue,measures[26].bestValue,measures[29].bestValue,measures[30].bestValue,measures[31].bestValue,measures[33].bestValue,measures[34].bestValue,measures[35].bestValue,measures[39].bestValue,measures[40].bestValue,measures[41].bestValue,measures[43].bestValue,measures[44].bestValue,measures[45].bestValue,measures[46].bestValue,measures[47].bestValue,measures[48].bestValue,measures[49].bestValue,measures[50].bestValue,measures[51].bestValue,measures[52].bestValue,measures[0].bestValue,measures[9].bestValue,measures[15].bestValue,measures[19].bestValue,measures[27].bestValue,measures[32].bestValue,measures[36].bestValue,measures[37].bestValue,measures[5].bestValue,measures[13].bestValue,measures[20].bestValue,measures[38].bestValue,measures[42].bestValue,measures[8].bestValue,measures[18].bestValue,measures[28].bestValue
54adb2674afe16ec603e0c54bf46ccf1afa42308,react,line_coverage,files,duplicated_blocks,statements,ncloc_language_distribution,security_hotspots_reviewed_status,complexity,sqale_rating,duplicated_lines_density,security_hotspots_to_review_status,coverage,open_issues,analysis_from_sonarqube_9_4,security_review_rating,quality_profiles,confirmed_issues,comment_lines_density,file_complexity,uncovered_lines,false_positive_issues,reliability_rating,code_smells,security_remediation_effort,violations,lines,reopened_issues,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed,blocker_violations,security_rating,lines_to_cover,bugs,functions,comment_lines,wont_fix_issues,critical_violations,minor_violations,classes,ncloc,cognitive_complexity,sqale_debt_ratio,alert_status,quality_gate_details,reliability_remediation_effort,development_cost,duplicated_files,major_violations,last_commit_date,sqale_index,security_hotspots,duplicated_lines,info_violations,vulnerabilities,0.0,643,885,39802,js=106495,0,17257,1.0,7.7,54,0.0,1652,true,5.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,7.5,26.8,39625,0,5.0,1599,0,1652,132182,0,0,0.0,12,1.0,39625,53,10050,8630,0,778,155,1227,106495,9846,0.4,OK,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",513,3194850,71,451,1533147997000,11264,54,10160,256,0,,false,,,,true,false,false,,,false,,false,true,false,,true,true,true,,false,,true,false,false,false,,false,false,false,false,,false,false,false,false,true,false,false,true,true,false,,false,,true,false,false,,,false,false,false
71c0e05ba79e2e12556980ffbab264b41fdc19cd,react,minor_violations,wont_fix_issues,security_hotspots_reviewed_status,ncloc_language_distribution,info_violations,false_positive_issues,analysis_from_sonarqube_9_4,duplicated_files,line_coverage,major_violations,security_hotspots,violations,files,duplicated_blocks,comment_lines,file_complexity,bugs,duplicated_lines,reopened_issues,security_rating,quality_profiles,security_remediation_effort,security_hotspots_to_review_status,alert_status,duplicated_lines_density,effort_to_reach_maintainability_rating_a,sqale_debt_ratio,lines,open_issues,last_commit_date,cognitive_complexity,reliability_rating,coverage,critical_violations,development_cost,code_smells,ncloc,complexity,comment_lines_density,lines_to_cover,sqale_rating,quality_gate_details,uncovered_lines,security_hotspots_reviewed,sqale_index,blocker_violations,classes,statements,vulnerabilities,security_review_rating,functions,reliability_remediation_effort,confirmed_issues,166,0,0,js=117588,259,0,true,75,0.0,487,54,1726,703,928,9494,26.9,59,10937,0,1.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,54,OK,7.5,0,0.4,145932,1726,1536251376000,10797,5.0,0.0,803,3527640,1667,117588,18927,7.5,43737,1.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",43737,0.0,12429,11,1290,43921,0,5.0,11137,696,0,true,true,,false,,false,false,false,,,false,false,true,false,,false,true,false,,false,false,false,false,false,,true,,false,false,false,,,true,false,,false,true,false,false,,true,,false,,,true,false,,false,false,false,true,false
0a65b94024bb5d990a5abe33ef2aa47aaa238fbd,react,reliability_remediation_effort,duplicated_blocks,wont_fix_issues,quality_gate_details,code_smells,reopened_issues,security_hotspots_reviewed,complexity,info_violations,analysis_from_sonarqube_9_4,uncovered_lines,vulnerabilities,sqale_rating,lines,cognitive_complexity,sqale_index,security_remediation_effort,minor_violations,ncloc,statements,open_issues,reliability_rating,duplicated_lines_density,files,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,blocker_violations,line_coverage,lines_to_cover,sqale_debt_ratio,coverage,duplicated_lines,alert_status,classes,development_cost,last_commit_date,functions,file_complexity,security_hotspots_to_review_status,security_hotspots,violations,duplicated_files,false_positive_issues,security_review_rating,comment_lines_density,ncloc_language_distribution,critical_violations,confirmed_issues,bugs,major_violations,quality_profiles,security_rating,comment_lines,696,937,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",1685,0,0.0,19043,265,true,44039,3,1.0,146809,10928,12495,30,167,118176,44223,1747,5.0,7.6,715,0,0,11,0.0,44039,0.4,0.0,11211,OK,1294,3545280,1536861998000,11192,26.6,55,55,1747,79,0,5.0,7.5,js=118176,819,0,59,485,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",4.0,9607,false,true,,false,false,,false,false,true,false,false,false,false,false,,true,true,false,false,false,false,,false,,false,false,false,false,false,,false,true,false,false,,false,,false,,false,,false,,,,true,,false,false,true,false,,
bec2ddaf157497ddca85e823e180536d8154a52f,react,blocker_violations,security_rating,quality_profiles,effort_to_reach_maintainability_rating_a,info_violations,lines_to_cover,ncloc,open_issues,sqale_rating,analysis_from_sonarqube_9_4,development_cost,line_coverage,security_hotspots_reviewed_status,sqale_index,security_hotspots_to_review_status,sqale_debt_ratio,wont_fix_issues,file_complexity,complexity,minor_violations,bugs,security_remediation_effort,cognitive_complexity,vulnerabilities,security_hotspots_reviewed,false_positive_issues,comment_lines,major_violations,confirmed_issues,reliability_remediation_effort,critical_violations,functions,duplicated_lines_density,uncovered_lines,alert_status,ncloc_language_distribution,duplicated_files,security_review_rating,duplicated_blocks,lines,code_smells,files,security_hotspots,duplicated_lines,violations,statements,coverage,reopened_issues,quality_gate_details,comment_lines_density,classes,last_commit_date,reliability_rating,10,4.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,265,44199,118376,1806,1.0,true,3551280,0.0,0,12768,55,0.4,0,26.7,19110,167,61,50,10934,5,0.0,0,9577,485,0,711,879,11237,7.6,44199,OK,js=118376,79,5.0,937,147028,1740,716,55,11211,1806,44382,0.0,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7.5,1295,1537295073000,5.0,false,,true,false,,false,false,false,true,false,true,,false,false,false,false,true,,false,false,,false,,,,false,,false,false,,false,true,,false,,,false,false,,false,false,false,false,false,false,,false,false,false,false,true,,true
8b97a9c36f2ef7d2c570b25e988b8ca832d9b436,react,major_violations,info_violations,security_rating,duplicated_blocks,minor_violations,quality_profiles,development_cost,coverage,code_smells,wont_fix_issues,bugs,comment_lines,comment_lines_density,uncovered_lines,functions,alert_status,security_hotspots_reviewed,ncloc_language_distribution,files,complexity,cognitive_complexity,critical_violations,reliability_rating,ncloc,confirmed_issues,last_commit_date,security_review_rating,quality_gate_details,lines_to_cover,open_issues,security_hotspots,duplicated_files,line_coverage,security_hotspots_to_review_status,violations,effort_to_reach_maintainability_rating_a,statements,sqale_rating,false_positive_issues,sqale_index,security_remediation_effort,analysis_from_sonarqube_9_4,reopened_issues,lines,vulnerabilities,reliability_remediation_effort,sqale_debt_ratio,file_complexity,classes,duplicated_lines,security_hotspots_reviewed_status,duplicated_lines_density,blocker_violations,509,262,4.0,944,168,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",3769440,0.0,1806,0,58,9961,7.3,47105,12029,OK,0.0,js=125648,732,20176,11592,920,5.0,125648,0,1540337021000,5.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",47105,1869,60,86,0.0,60,1869,0,47291,1.0,0,13518,50,true,0,155558,5,679,0.4,27.6,1363,15455,0,9.9,10,false,false,false,false,false,false,false,,false,,false,,false,false,,true,,false,false,false,false,false,false,true,false,false,,,false,false,false,,,false,true,false,false,false,true,,,,false,,true,,false,false,true,true,false,,
ba19844236ab61e22b6e8f80f5134ae33a2792e5,react,security_hotspots,security_hotspots_reviewed_status,sqale_index,vulnerabilities,reopened_issues,open_issues,security_remediation_effort,code_smells,security_review_rating,classes,complexity,duplicated_lines,minor_violations,bugs,development_cost,file_complexity,duplicated_lines_density,functions,blocker_violations,cognitive_complexity,lines,major_violations,reliability_rating,comment_lines_density,quality_gate_details,statements,critical_violations,alert_status,lines_to_cover,coverage,false_positive_issues,security_hotspots_reviewed,analysis_from_sonarqube_9_4,duplicated_files,duplicated_blocks,security_rating,violations,quality_profiles,comment_lines,ncloc_language_distribution,last_commit_date,effort_to_reach_maintainability_rating_a,info_violations,wont_fix_issues,security_hotspots_to_review_status,confirmed_issues,files,uncovered_lines,ncloc,sqale_rating,reliability_remediation_effort,line_coverage,sqale_debt_ratio,60,0,14170,5,0,1939,50,1865,5.0,1377,21069,16061,170,69,3944460,28.1,9.9,12614,8,12289,162765,543,5.0,7.4,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",49962,937,OK,49759,0.0,0,0.0,true,90,995,4.0,1939,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",10462,js=131482,1541557197000,0,281,0,60,0,751,49759,131482,1.0,754,0.0,0.4,true,false,false,true,false,false,,false,false,false,false,,false,false,false,,,false,false,true,false,false,false,false,,,true,true,false,true,,false,,true,false,false,false,false,,,false,,,false,,false,false,,,false,false,false,
0c756fb33f091cb87afa38fade048ad15a4a2466,react,duplicated_blocks,minor_violations,sqale_rating,functions,blocker_violations,analysis_from_sonarqube_9_4,files,confirmed_issues,duplicated_lines_density,security_review_rating,duplicated_lines,sqale_index,alert_status,reliability_rating,last_commit_date,major_violations,sqale_debt_ratio,quality_profiles,classes,open_issues,uncovered_lines,lines,security_hotspots_reviewed,violations,info_violations,line_coverage,bugs,security_rating,comment_lines,coverage,lines_to_cover,reopened_issues,development_cost,complexity,security_hotspots,security_remediation_effort,code_smells,false_positive_issues,wont_fix_issues,comment_lines_density,vulnerabilities,quality_gate_details,effort_to_reach_maintainability_rating_a,cognitive_complexity,file_complexity,statements,ncloc,security_hotspots_reviewed_status,critical_violations,duplicated_files,security_hotspots_to_review_status,reliability_remediation_effort,ncloc_language_distribution,997,174,1.0,12697,9,true,751,0,9.8,5.0,16026,14332,OK,5.0,1542073862000,544,0.4,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1378,1952,50241,163918,0.0,1952,285,0.0,70,4.0,10562,0.0,50241,0,3971550,21220,60,50,1877,0,0,7.4,5,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",0,12441,28.3,50460,132385,0,940,90,60,769,js=132385,false,true,,false,,true,false,false,,,false,,,false,false,false,false,false,false,,true,,false,false,false,false,,false,,,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,false,false,true,true,false,,
4a1072194fcef2da1aae2510886c274736017fbd,react,false_positive_issues,reliability_remediation_effort,comment_lines_density,security_hotspots,sqale_debt_ratio,reliability_rating,duplicated_lines,last_commit_date,wont_fix_issues,reopened_issues,quality_gate_details,sqale_index,minor_violations,line_coverage,security_rating,violations,effort_to_reach_maintainability_rating_a,security_hotspots_to_review_status,duplicated_files,development_cost,security_hotspots_reviewed,quality_profiles,functions,complexity,confirmed_issues,coverage,classes,statements,critical_violations,security_review_rating,bugs,alert_status,duplicated_blocks,sqale_rating,vulnerabilities,ncloc_language_distribution,security_hotspots_reviewed_status,info_violations,cognitive_complexity,ncloc,lines_to_cover,open_issues,blocker_violations,security_remediation_effort,duplicated_lines_density,files,code_smells,major_violations,file_complexity,comment_lines,uncovered_lines,lines,analysis_from_sonarqube_9_4,0,849,7.4,60,0.4,5.0,17520,1544814203000,0,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",14548,197,0.0,4.0,2004,0,60,89,4068300,0.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",12943,21721,0,0.0,1383,51851,949,5.0,76,OK,1009,1.0,3,js=135610,0,299,12802,135610,51602,2004,13,30,10.4,800,1925,546,27.2,10874,51602,168297,true,false,false,false,false,false,,,false,false,false,true,false,,,,true,false,,false,false,,true,false,,,,false,false,false,,false,false,,,false,,,true,true,false,false,,false,true,false,false,false,false,false,false,true,false,false
d1326f466a24f2b9e09115ed1a3ddd9de2ad2e06,react,security_rating,duplicated_lines_density,uncovered_lines,comment_lines,false_positive_issues,reliability_remediation_effort,blocker_violations,effort_to_reach_maintainability_rating_a,security_remediation_effort,quality_profiles,confirmed_issues,sqale_index,complexity,security_hotspots_reviewed,file_complexity,minor_violations,duplicated_blocks,open_issues,security_hotspots_reviewed_status,security_review_rating,classes,duplicated_files,reopened_issues,functions,coverage,bugs,sqale_rating,files,critical_violations,vulnerabilities,line_coverage,violations,cognitive_complexity,quality_gate_details,security_hotspots_to_review_status,info_violations,security_hotspots,ncloc,statements,ncloc_language_distribution,wont_fix_issues,code_smells,duplicated_lines,comment_lines_density,reliability_rating,last_commit_date,analysis_from_sonarqube_9_4,sqale_debt_ratio,lines,development_cost,alert_status,major_violations,lines_to_cover,4.0,10.4,53428,11099,0,1054,13,0,30,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,14860,22455,0.0,27.8,199,1018,2041,0,5.0,1395,96,0,13454,0.0,97,1.0,807,959,3,0.0,2041,13223,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",62,293,62,139811,53682,js=139811,0,1941,17961,7.4,5.0,1549388061000,true,0.4,173274,4194330,OK,577,53428,false,false,,true,false,true,true,false,,,false,false,false,true,,false,false,true,false,false,false,,false,false,,true,false,false,false,,,false,,false,,false,,false,,false,false,,false,false,,false,false,,,false,false,true,false
11565a207cca98daa57a57253745e6aa866c9a6f,react,false_positive_issues,complexity,info_violations,comment_lines_density,last_commit_date,minor_violations,analysis_from_sonarqube_9_4,duplicated_files,reliability_rating,development_cost,uncovered_lines,lines_to_cover,major_violations,alert_status,duplicated_lines_density,sqale_index,classes,confirmed_issues,line_coverage,security_rating,effort_to_reach_maintainability_rating_a,coverage,quality_gate_details,comment_lines,functions,duplicated_blocks,lines,security_review_rating,files,security_hotspots_reviewed_status,security_hotspots_to_review_status,vulnerabilities,sqale_rating,critical_violations,ncloc,wont_fix_issues,file_complexity,sqale_debt_ratio,security_remediation_effort,open_issues,cognitive_complexity,blocker_violations,code_smells,ncloc_language_distribution,violations,reopened_issues,security_hotspots,duplicated_lines,quality_profiles,security_hotspots_reviewed,bugs,statements,reliability_remediation_effort,0,22464,293,7.4,1549473399000,200,true,96,5.0,4195230,53439,53439,577,OK,10.4,14875,1395,0,0.0,4.0,0,0.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",11106,13458,1018,173313,5.0,807,0,62,3,1.0,959,139841,0,27.8,0.4,30,2042,13228,13,1942,js=139841,2042,0,62,17961,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.0,97,53693,1054,,false,false,,,false,false,,false,false,,true,false,,,,false,,true,false,false,false,,true,false,false,false,,false,true,false,false,,false,false,,false,true,false,false,false,false,true,,false,false,,true,false,false,false,false,
dfabb77a97141baf07cfdad620949874e36516d7,react,analysis_from_sonarqube_9_4,ncloc,lines_to_cover,line_coverage,violations,ncloc_language_distribution,functions,duplicated_files,coverage,quality_profiles,reliability_rating,statements,lines,sqale_rating,security_hotspots_reviewed,classes,files,effort_to_reach_maintainability_rating_a,last_commit_date,development_cost,security_hotspots_to_review_status,uncovered_lines,confirmed_issues,comment_lines,wont_fix_issues,blocker_violations,code_smells,security_rating,major_violations,info_violations,vulnerabilities,reliability_remediation_effort,security_hotspots,security_hotspots_reviewed_status,cognitive_complexity,open_issues,duplicated_lines,false_positive_issues,quality_gate_details,minor_violations,duplicated_blocks,sqale_index,critical_violations,reopened_issues,security_remediation_effort,comment_lines_density,alert_status,file_complexity,sqale_debt_ratio,bugs,duplicated_lines_density,complexity,security_review_rating,true,141152,54106,0.0,2073,js=141152,13579,97,0.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",5.0,54360,174955,1.0,0.0,1395,811,0,1550164849000,4234560,62,54106,0,11240,0,15,1970,4.0,593,305,3,1099,62,0,13374,2073,18385,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",200,1040,15069,960,0,30,7.4,OK,28.0,0.4,100,10.5,22689,5.0,,,false,false,,false,false,,,false,,true,false,true,,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,,,false,false,false,,false,,,,false,false,false,false,true,,true,false,,false,false,,false
29b7b775f2ecf878eaf605be959d959030598b07,react,security_hotspots_to_review_status,lines,security_review_rating,line_coverage,comment_lines,sqale_rating,coverage,duplicated_blocks,duplicated_files,ncloc,reliability_rating,vulnerabilities,file_complexity,ncloc_language_distribution,info_violations,reopened_issues,open_issues,duplicated_lines,security_hotspots_reviewed,confirmed_issues,files,lines_to_cover,sqale_index,last_commit_date,security_remediation_effort,minor_violations,critical_violations,quality_gate_details,security_rating,security_hotspots_reviewed_status,sqale_debt_ratio,duplicated_lines_density,major_violations,comment_lines_density,uncovered_lines,security_hotspots,cognitive_complexity,development_cost,false_positive_issues,statements,classes,blocker_violations,wont_fix_issues,analysis_from_sonarqube_9_4,quality_profiles,bugs,violations,reliability_remediation_effort,effort_to_reach_maintainability_rating_a,code_smells,functions,alert_status,complexity,62,175171,5.0,0.0,11253,1.0,0.0,1042,97,141325,5.0,3,28.0,js=141325,305,0,2074,18437,0.0,0,811,54194,15093,1550769698000,30,200,960,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",4.0,0,0.4,10.5,594,7.4,54194,62,13384,4239750,0,54449,1395,15,0,true,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",100,2074,1099,0,1971,13618,OK,22734,,false,false,,false,false,false,false,,false,false,false,,false,,false,false,false,true,false,false,false,false,false,,,false,,,false,false,false,true,false,,,,false,,true,true,,false,false,false,true,,,true,true,false,false,false
d8a73b5eb6c7217850103193635ff1b556925ed5,react,security_hotspots_reviewed_status,effort_to_reach_maintainability_rating_a,info_violations,minor_violations,reopened_issues,files,critical_violations,code_smells,duplicated_lines_density,false_positive_issues,complexity,cognitive_complexity,sqale_rating,security_review_rating,classes,quality_profiles,comment_lines,ncloc_language_distribution,statements,security_hotspots_to_review_status,reliability_remediation_effort,wont_fix_issues,security_remediation_effort,security_hotspots_reviewed,duplicated_lines,functions,line_coverage,alert_status,last_commit_date,analysis_from_sonarqube_9_4,coverage,development_cost,confirmed_issues,security_hotspots,file_complexity,quality_gate_details,bugs,duplicated_blocks,open_issues,sqale_debt_ratio,ncloc,sqale_index,lines,blocker_violations,major_violations,vulnerabilities,uncovered_lines,violations,duplicated_files,comment_lines_density,security_rating,reliability_rating,lines_to_cover,0,0,306,199,0,811,959,1971,10.5,0,22791,13449,1.0,5.0,1395,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",11297,js=141681,54615,62,1079,0,30,0.0,18437,13664,0.0,OK,1551827761000,true,0.0,4250430,0,62,28.1,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",98,1042,2072,0.4,141681,15137,175600,15,593,3,54359,2072,97,7.4,4.0,5.0,54359,true,false,false,true,false,false,,false,true,,,,true,false,false,false,,false,,false,false,false,,,false,,false,false,false,false,false,false,false,false,false,false,,true,true,,false,,true,false,false,,false,false,false,,false,,
f9e41e3a519f12cfdc3207e1df44e0d2d9602df9,react,open_issues,functions,development_cost,duplicated_files,confirmed_issues,reliability_remediation_effort,duplicated_lines_density,major_violations,false_positive_issues,duplicated_lines,security_hotspots_to_review_status,cognitive_complexity,duplicated_blocks,vulnerabilities,security_remediation_effort,security_review_rating,ncloc_language_distribution,comment_lines,code_smells,security_hotspots,file_complexity,analysis_from_sonarqube_9_4,comment_lines_density,sqale_debt_ratio,ncloc,lines_to_cover,security_hotspots_reviewed_status,statements,critical_violations,quality_gate_details,sqale_rating,coverage,info_violations,sqale_index,uncovered_lines,classes,files,reopened_issues,security_hotspots_reviewed,wont_fix_issues,reliability_rating,violations,lines,bugs,complexity,blocker_violations,alert_status,quality_profiles,line_coverage,security_rating,effort_to_reach_maintainability_rating_a,last_commit_date,minor_violations,2088,13895,4302240,98,0,1079,11.1,608,0,19631,63,13515,1099,3,30,5.0,js=143408,11333,1987,63,28.4,true,7.3,0.4,143408,55150,0,55406,960,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",1.0,0.0,306,15283,55150,1447,812,0,0.0,0,5.0,2088,177647,98,23051,15,OK,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0.0,4.0,0,1553266078000,199,,false,false,true,false,false,false,false,false,false,,,,false,false,,,true,,true,false,false,false,,true,false,false,false,,false,,,false,false,true,,false,false,false,false,false,,false,,true,false,false,,false,,true,false,false
487f4bf2ee7c86176637544c5473328f96ca0ba2,react,uncovered_lines,development_cost,violations,wont_fix_issues,comment_lines_density,duplicated_lines,effort_to_reach_maintainability_rating_a,critical_violations,duplicated_blocks,bugs,complexity,security_review_rating,false_positive_issues,confirmed_issues,cognitive_complexity,duplicated_files,info_violations,open_issues,duplicated_lines_density,minor_violations,comment_lines,last_commit_date,coverage,security_hotspots_to_review_status,lines,reliability_rating,security_rating,statements,ncloc,blocker_violations,major_violations,analysis_from_sonarqube_9_4,sqale_rating,security_hotspots_reviewed_status,files,quality_gate_details,file_complexity,sqale_debt_ratio,code_smells,vulnerabilities,line_coverage,security_hotspots_reviewed,alert_status,lines_to_cover,reopened_issues,functions,sqale_index,classes,ncloc_language_distribution,quality_profiles,security_remediation_effort,reliability_remediation_effort,security_hotspots,55259,4311150,2088,0,7.3,19679,0,960,1101,98,23115,5.0,0,0,13538,99,306,2088,11.1,199,11362,1553756148000,0.0,63,178004,5.0,4.0,55515,143705,15,608,true,1.0,0,812,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",28.5,0.4,1987,3,0.0,0.0,OK,55259,0,13941,15302,1457,js=143705,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",30,1079,63,false,false,true,false,true,false,,false,true,false,false,false,,false,false,,false,false,false,false,,true,,,false,false,false,,true,,false,,,,false,false,false,false,false,false,false,,true,,false,false,true,,false,,false,false,
a1dbb852c29d23d5d0b76a0171eb59df4bebf684,react,sqale_debt_ratio,complexity,cognitive_complexity,lines_to_cover,quality_profiles,violations,sqale_rating,comment_lines_density,duplicated_files,last_commit_date,wont_fix_issues,blocker_violations,alert_status,false_positive_issues,code_smells,confirmed_issues,major_violations,uncovered_lines,critical_violations,security_rating,coverage,minor_violations,security_hotspots_to_review_status,effort_to_reach_maintainability_rating_a,classes,info_violations,duplicated_blocks,ncloc,reliability_rating,statements,duplicated_lines,development_cost,security_remediation_effort,security_hotspots_reviewed_status,security_review_rating,file_complexity,reliability_remediation_effort,comment_lines,analysis_from_sonarqube_9_4,quality_gate_details,ncloc_language_distribution,lines,open_issues,functions,vulnerabilities,security_hotspots,bugs,sqale_index,line_coverage,reopened_issues,duplicated_lines_density,security_hotspots_reviewed,files,0.4,28236,17316,68749,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",2423,1.0,7.2,133,1565035265000,0,13,OK,0,2306,0,771,68749,993,4.0,0.0,275,66,0,1518,371,1914,178953,5.0,69062,31317,5368590,30,0,5.0,31.1,1430,13924,true,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",js=178953,220217,2423,17044,3,66,114,19960,0.0,0,14.2,0.0,909,,false,,,true,false,true,false,,false,false,false,false,false,true,,false,false,,false,false,true,false,,,,,,false,false,false,false,false,true,false,false,,false,,true,false,,false,false,,false,true,false,,false,false,false,false
